chr	start	end	H3K4me3	H3K9me2	H3K27me3	H3K5ac	H3K56ac	Mnase	ATAQ	Transcripts_ds	Exons_ds	TE_ds	SNPs_ds	TSS_dt	TTS_dt	Telomere_dt	Centromere_dt	AT	CG	mCG	mCHG	Motif_ds	class
4	11035823	11037823	-0.465079750609355	0.953681652185983	-0.744697275417614	0.117678759732362	-0.961075399121835	24	0	0	0	1	0	2155	3451	11035821	92562177	0.6075	0.3925	100	100	3	0
4	12102468	12104468	-0.492129032161782	0.0410141872579028	0.10669650500159	-0.0255654335119868	-0.340671300020464	5	0	0	0	3	0	5361	3969	12102466	91495532	0.534	0.466	100	95.4545	0	0
4	12644128	12646128	-0.813008130081301	0.888966517415529	-1.39721977645706	-0.964973606363091	-1.11638319858294	22	0	0	0	2	0	4711	3463	12644126	90953872	0.6275	0.3725	100	100	2	0
4	12669556	12671556	-0.49031952849931	-0.130725938529176	-0.309465722601316	-0.185548667253538	-0.0342578963250402	6	0	0	0	0	0	17701	17111	12669554	90928444	0.4415	0.5585	100	100	10	0
4	14475018	14477018	-1.18074777645578	0.807268169977531	-1.31689167706117	-0.336200031728356	-1.08970259396842	71	0	0	0	3	25	23457	25730	14475016	89122982	0.5715	0.4285	100	100	1	0
4	15879822	15881822	-0.858059174873792	0.695017204994712	9.03305145889892	-0.336200031728356	-0.528262631065135	70	0	1	1	3	1	1629	0	15879820	87718178	0.579	0.421	100	50	8	0
4	18849225	18851225	-0.147819660014782	0.0171744936677426	0	-0.0748688094712252	0.151105604234319	0	0	0	0	1	0	11116	13643	18849223	84748775	0.566	0.434	100	100	0	0
4	18986449	18988449	-0.762528574301392	-0.325239472169894	-0.658445838530584	0.131171087380513	-0.489802539513308	44	0	0	0	0	0	46648	47502	18986447	84611551	0.4405	0.5595	100	100	1	0
4	22157272	22159272	-0.369549150036955	0.0989398086993714	-0.148809523809524	0.101853464767528	-0.169635284139101	7	0	0	0	1	0	9856	4221	22157270	81440728	0.5795	0.4205	100	100	1	0
4	228423583	228425583	1.20988638182467	-2.79279574173855	-1.29449763983662	-1.61231371255976	1.50125092014735	100	0	1	1	1	32	0	2120	13604390	122213583	0.422	0.578	100	100	22	0
4	228642581	228644581	-2.19205512233177	0.567461258333015	0.0593098050725169	-0.0264791790443544	-1.79294997039787	62	0	0	0	1	1	13338	12407	13385392	122432581	0.559	0.441	100	100	0	0
4	229388861	229390861	6.4705239315254	-1.50984886434026	50.2983833492308	1.2064162822455	-1.5634567498061	138	2	1	3	1	10	0	719	12639112	123178861	0.4815	0.5185	0	0	4	0
4	229746074	229748074	0	0.0477892679158471	-0.446428571428571	0.0604627362907064	0.317939424888895	0	0	0	0	0	0	30665	25969	12281899	123536074	0.621	0.379	100	0	0	0
4	230509878	230511878	-0.71023951485901	1.68315291436136	-1.85484536649791	-0.835221740766893	-1.01946590232071	47	3	1	1	2	25	6768	1397	11518095	124299878	0.6335	0.3665	100	0	7	0
4	231769955	231771955	-0.80577011543141	0.896062003370587	-1.72907953628293	-0.15714479017292	-0.34035113276509	62	12	2	6	6	25	4900	0	10258018	125559955	0.5675	0.4325	75	0	2	0
4	233404613	233406613	-1.42771704436791	0.150157317076527	-0.73877393792648	-0.114840316163731	-0.571245085099123	18	2	0	0	0	0	15467	16311	8623360	127194613	0.5765	0.4235	100	100	2	0
4	233624224	233626224	23.8012970969965	-1.38640007098565	-1.35705572675912	9.54735768121713	12.3523195183831	68	8	4	8	0	17	0	0	8403749	127414224	0.4655	0.5345	0	0	14	0
4	233764492	233766492	7.39544146852602	-1.03089952122597	-1.28330062122435	1.68403301615347	2.30141559283903	82	0	4	3	0	1	0	0	8263481	127554492	0.509	0.491	92.2222	83.3333	15	0
4	234492911	234494911	-0.367739646374482	0.00317480275782556	0.0342407122068139	0.504601389204271	-0.235349613304657	9	0	0	0	0	0	32992	31989	7535062	128282911	0.522	0.478	100	100	0	0
4	234698993	234700993	-0.517368810051737	0.36838142001049	-0.22913762320542	-1.05566771079915	-0.357800248182984	7	0	0	0	3	0	38249	26103	7328980	128488993	0.59	0.41	100	80	3	0
4	235013237	235015237	-0.933778508543656	-0.0454750372233019	-0.933021192555091	-0.152070586259134	-0.235349613304657	15	0	1	3	1	0	3892	5104	7014736	128803237	0.5785	0.4215	100	100	3	0
4	235451170	235453170	4.10160381719461	-0.210908470636625	-1.84892202900677	2.65509177893424	5.50831754508555	67	8	1	2	0	18	0	1146	6576803	129241170	0.5185	0.4815	0	0	4	0
4	236257088	236259088	-1.2528481028007	0.269513389795097	-0.973185242253039	-0.471531577490287	-1.12396049029346	43	0	0	0	0	0	4881	4282	5770885	130047088	0.516	0.484	100	100	0	0
4	236555961	236557961	-1.15550799856583	-0.253734824070455	-0.389793821997212	-0.0097401385471525	-1.07537510929043	46	0	1	1	1	0	0	0	5472012	130345961	0.5605	0.4395	100	100	0	0
4	237064648	237066648	-1.07255065024607	-2.37783489651669	0.356928852691564	-1.25470870570084	-0.429691137316801	43	1	0	0	1	0	27772	30123	4963325	130854648	0.364	0.636	100	100	10	0
4	237240766	237242766	-0.295639320029564	1.67051586003334	-2.61666299801893	-0.348778613844139	-0.805447432405355	36	8	1	1	0	9	2763	0	4787207	131030766	0.6575	0.3425	0	0	7	0
4	238536333	238538333	-0.659759959079101	-1.2721123674655	-0.898780480348277	-0.600369697554117	-0.258655121435438	9	0	0	0	1	0	11381	13846	3491640	132326333	0.345	0.655	100	100	15	0
4	239693669	239695669	-1.55029692649274	0.904654061094805	-0.645223420647149	1.0831578423474	-0.178293140336512	34	2	0	0	3	0	349	2637	2334304	133483669	0.58	0.42	66.6667	75	19	0
4	239841194	239843194	-0.636329684851619	-1.44751973874633	-0.675566194633991	-1.29701317971003	-0.33869693527899	26	0	0	0	1	0	22459	35315	2186779	133631194	0.378	0.622	100	100	9	0
4	240356226	240358226	-1.42771704436791	-0.0299835854345715	-0.292345366497909	0.159069488209183	-0.379705024571503	17	0	0	0	2	0	3723	4886	1671747	134146226	0.5445	0.4555	100	100	0	0
4	240432401	240434401	-1.10502844278592	0.380588188305869	-1.1279181035537	-1.16401460126478	-0.809969794887516	52	0	0	0	3	0	7921	9891	1595572	134222401	0.606	0.394	100	100	4	0
4	240587246	240589246	30.3636393483847	-0.59346642988619	-1.32873835204344	5.73474472671621	16.3321319057075	53	1	2	3	1	0	0	1758	1440727	134377246	0.488	0.512	0	0	18	0
4	241383996	241385996	-1.32494842914562	0.0246525416231977	-0.104021449360432	-0.684064900040127	-0.703247376429447	60	0	0	0	1	7	3153	2212	643977	135173996	0.5615	0.4385	100	90	0	0
8	5697527	5699527	0	0	0	0.0827814569536424	0.0314564328405159	0	0	0	0	0	0	1585	4539	5697525	42450473	0.566	0.434	100	100	0	0
8	7504987	7506987	-1.32675793280809	-0.150329354515337	-0.20082024848974	-0.119506250797097	-0.528836264064347	17	0	0	0	2	1	13827	9460	7504985	40643013	0.425	0.575	100	100	2	0
8	7546420	7548420	-0.073909830007391	0	-0.148809523809524	0.0302313681453532	-0.0533612092290346	0	0	0	0	0	0	25605	29968	7546418	40601580	0.597	0.403	100	100	0	0
8	9216208	9218208	-1.87117602441226	0.621404039873968	-0.636051801306039	0.0228241969148839	-1.35453427537212	63	0	0	0	2	0	36750	34553	9216206	38931792	0.5525	0.4475	100	100	12	0
8	9274767	9276767	0.524700098086291	-0.0591065988038626	-0.709806906840805	0.452051300395982	0.716494296620555	24	0	0	0	2	2	4369	5805	9274765	38873233	0.5545	0.4455	100	0	0	0
8	9853362	9855362	-0.564229358506701	0.124204295574714	-0.595238095238095	0.226025650197991	-0.376903561086979	3	0	0	0	0	1	49740	45911	9853360	38294638	0.5265	0.4235	100	100	2	0
8	11100034	11102034	0	0	0	0	0	0	0	0	0	2	0	3704	4219	11100032	37047966	0.5635	0.4365	100	0	0	0
8	11593793	11595793	-0.566038862169173	1.12772638688491	-0.292918592706728	-1.661617088519	-0.825698011307774	58	0	0	0	4	18	8105	5534	11593791	36554207	0.603	0.397	100	100	5	0
8	12043365	12045365	-2.43540538291896	-0.127594048913246	-2.03262192139311	-0.438967242028251	-0.723177788076491	77	0	0	0	2	0	60783	59481	12043363	36104635	0.5335	0.4665	100	100	0	0
8	13507844	13509844	-0.712049018521483	-0.30426379782114	-0.412187859221758	0.3032274269859	-0.362576076408983	22	1	0	0	3	2	47018	48003	13507842	34640156	0.4515	0.5485	100	100	1	0
8	13579545	13581545	-0.858059174873792	-0.320381627533057	-0.418111196712892	-0.160896979273918	-0.362576076408983	15	0	0	0	0	0	11335	13845	13579543	34568455	0.4695	0.5305	100	100	0	0
8	13679661	13681661	-0.612899410624137	0.508646199484184	-1.45977786337956	-0.467371119108869	-0.835249667759771	33	0	0	0	0	0	12289	11262	13679659	34468339	0.6005	0.3995	100	100	0	0
8	14182881	14184881	-0.73909830007391	0.128560075694934	-0.515559652212195	-0.531080568248626	-0.287310090791429	18	0	0	0	0	1	57177	56245	14182879	33965119	0.5645	0.4355	100	100	0	0
8	14725759	14727759	-0.935588012206128	0.476410540060351	-1.8383746667645	-0.594790017388383	-0.866706100600287	15	0	0	0	2	1	2433	19636	14725757	33422241	0.6075	0.3925	100	100	0	0
8	16119232	16121232	-0.591278640059128	0.0568785792663365	-0.154732861300658	0.106519399400894	-0.320167255374207	24	0	0	0	8	0	39470	40309	16119230	32028768	0.4965	0.5035	100	100	0	0
8	16413343	16415343	-1.1284587170134	-1.37434167054857	-0.85334274952919	-1.26028838586657	-1.34415552017707	52	0	0	0	0	1	18390	9218	16413341	31734657	0.386	0.614	100	100	12	0
8	16429741	16431741	0.540892357663882	0.255504077104486	-0.595238095238095	-0.277156517221965	-0.385881584539764	0	0	5	3	0	9	1992	0	16429739	31718259	0.55	0.4	100	100	1	0
8	16884024	16886024	-0.196489712132218	-0.00441793682350342	0.0342407122068139	-0.24043172337851	0.0629128656810318	0	0	0	0	0	0	22187	22768	16884022	31263976	0.546	0.404	100	100	1	0
8	17268896	17270896	-0.369549150036955	0.0335409501927945	-0.148809523809524	0.00791264748241716	0.0191033129039944	0	0	0	0	0	0	22316	23633	17268894	30879104	0.506	0.444	100	100	0	0
8	17312380	17314380	-0.809389122756355	-0.503018419956204	-0.435231552816299	-0.20228770775074	-0.437842062026536	21	0	0	0	0	0	3197	8363	17312378	30835620	0.3755	0.6245	100	100	5	0
8	18365123	18367123	-1.08159816855844	0.541058707237174	-0.269951329273363	-0.586877369905966	-0.123277733621377	28	0	0	0	2	10	7947	1343	18365121	29782877	0.5805	0.4195	100	88.8889	18	0
8	21055285	21057285	-0.073909830007391	0.115617048740843	-0.412187859221758	-0.105100177616578	-0.0848176420695505	12	0	0	0	0	0	2808	435	21055283	27092715	0.564	0.386	100	81.8182	2	0
8	21217507	21219507	-0.270399542139609	0.0766063086590657	-0.560997383031281	0.0795347441045915	-0.679941868298666	16	0	0	0	2	2	64174	61851	21217505	26930493	0.5305	0.4195	100	100	0	0
8	21438573	21440573	-0.369549150036955	-0.0671392461985259	0.0513610683102209	0.408327604602478	-0.160083627687104	12	0	0	0	0	0	13415	9721	21438571	26709427	0.5125	0.4875	100	100	0	0
8	21737618	21739618	-0.295639320029564	0.0206600799419876	-0.22913762320542	-0.292981812186799	-0.0438095527770374	5	0	0	0	2	0	19725	18810	21737616	26410382	0.531	0.469	100	100	10	0
8	21880201	21882201	-0.243350260587182	1.34389931861051	-1.37944976398366	-0.614775770734636	-1.39917092689221	36	2	1	4	0	10	1016	0	21880199	26267799	0.6165	0.3835	100	0	3	0
8	22031947	22033947	0.1353396811468	0.633974126608355	20.2778007068261	2.85088606098688	0.232361385587831	103	0	0	0	1	13	26857	20660	22031945	26116053	0.578	0.422	0	0	9	0
8	22104163	22106163	-0.566038862169173	-0.560638068771601	-0.177776554895199	-0.011159360331468	-0.272982606113434	7	0	0	0	2	0	43358	49555	22104161	26043837	0.499	0.501	100	100	8	0
8	23150466	23152466	-0.418219202154391	1.96322332193402	-1.27275325898207	-1.21889765738975	-0.762785145626742	27	0	0	0	12	0	9253	8499	23150464	24997534	0.6675	0.3325	100	100	0	0
8	23219670	23221670	-0.317260090594573	-0.45591287577648	-0.412187859221758	-0.503182167419956	-0.30443903895395	6	0	0	0	2	0	57950	58704	23219668	24928330	0.4555	0.5445	100	100	1	0
8	24476770	24478770	2.2609095348904	-0.87111753692113	-1.08248037273461	0.246516879796192	-0.247956198985017	81	0	2	4	0	2	1908	0	24476768	23671230	0.504	0.496	100	66.6667	2	0
8	24844459	24846459	-0.832819396983837	0.223278039461347	-0.470121921393108	0.313473041785	-0.172436747623625	46	0	0	0	2	6	26611	28053	24844457	23303541	0.5455	0.4545	100	100	3	0
8	25035294	25037294	-0.612899410624137	1.09755152045014	-0.985031917235307	-1.05658145633152	-1.0677978175799	58	1	0	0	2	0	9684	15102	25035292	23112706	0.578	0.422	100	100	4	0
8	25754088	25756088	-0.886917960088692	0.442243211944371	-0.126415486584978	-0.762685898612351	-0.544564480484605	71	0	0	0	2	0	24702	22008	25754086	22393912	0.5125	0.3875	100	100	0	0
8	26048640	26050640	-1.08340767222091	-0.481416367684264	-1.76332024848974	-0.47061783195792	-0.263430949661437	33	0	0	0	1	0	20393	23970	26048638	22099360	0.527	0.473	100	100	15	0
8	26101091	26103091	25.1011922950215	-0.218066113294967	-1.43803348252501	4.79300358654842	21.5319949808447	24	2	2	0	1	1	135	4267	26101089	22046909	0.544	0.456	100	0	4	0
8	29957527	29959527	0	0	0	0	0	0	0	0	0	0	0	5646	5110	29957525	18190473	0.534	0.416	100	100	0	0
8	30987864	30989864	-0.935588012206128	0.238888993766298	-0.194896910998606	-0.273909804372914	-0.203893180464141	6	0	0	0	2	0	46458	45560	30987862	17160136	0.538	0.4405	100	100	6	0
8	31563495	31565495	-0.221729490022173	0.12526095953054	0.17120356103407	-0.199040994901689	-0.160083627687104	14	0	0	0	2	1	43144	45350	31563493	16584505	0.5905	0.4095	100	100	0	0
8	31651294	31653294	-1.10683794644839	-0.230215535777408	-0.45827524641084	-1.20307236242492	-0.915291481603323	28	0	0	0	0	6	42654	40448	31651292	16496706	0.4555	0.5445	100	100	0	0
8	32428068	32430068	-1.10864745011086	0.824935106381197	-1.4828215569741	-0.393416055170011	-0.849003519438555	45	0	0	0	0	1	88758	89282	32428066	15719932	0.5785	0.4215	100	100	5	0
8	33287424	33289424	-1.13207772433835	-0.029529244950196	-2.03854525888424	-0.964973606363091	-0.902364728667589	23	0	0	0	3	0	5232	8306	33287422	14860576	0.5805	0.4195	100	100	23	0
8	34799967	34801967	-0.295639320029564	0.493202471727696	-0.669642857142857	-0.0144060731805188	-0.277758434339432	0	0	0	0	0	0	2918	3711	34799965	13348033	0.635	0.365	100	100	9	0
8	35368756	35370756	-0.906729226991228	-0.080493315623869	-1.35113238926798	-0.716629235502164	-1.6910033801658	72	0	0	0	3	12	45153	45633	35368754	12779244	0.505	0.495	100	100	1	0
8	37041647	37043647	-2.16681534444182	0.662341637757545	-0.767740969012155	0.244183912479509	-1.76009280581509	27	0	0	0	2	0	26403	26638	37041645	11106353	0.549	0.451	100	100	0	0
8	37585477	37587477	-0.295639320029564	0.33390330837809	-1.29384798346663	-0.155317299108184	-0.478850151319049	6	0	0	0	1	0	58552	59311	37585475	10562523	0.6115	0.3885	100	100	9	0
8	37908617	37910617	-0.95901828643361	-0.0676986565280809	-0.063207743292489	-0.509675593118058	-0.156708531203367	2	0	0	0	2	0	91740	95590	37908615	10239383	0.493	0.507	100	100	3	0
8	38389798	38391798	-0.980639056998619	-0.310484279039877	-0.138262161567246	-0.197621773117373	-1.13828797497146	38	0	0	0	0	0	24831	26668	38389796	9758202	0.473	0.527	100	100	1	0
8	38519901	38521901	-1.40247726647796	-1.14054952645156	-1.86604238511018	-0.506428880269007	-1.00628568364113	63	0	1	1	0	0	0	111	38519899	9628099	0.498	0.502	100	100	7	0
8	38564250	38566250	-0.753481055989028	-1.46886354242444	-1.00742595445985	-1.06449410381394	-1.05964689287017	55	0	0	0	0	2	37639	33052	38564248	9583750	0.3685	0.6315	100	100	10	0
8	40474798	40476798	-1.1284587170134	-2.6708435201531	-0.990955254726441	-2.06203204563906	-1.14306380319746	72	0	0	0	1	0	79650	81442	40474796	7673202	0.3825	0.6175	100	100	0	0
8	41574919	41576919	-0.73909830007391	0.860895357111717	-0.927747511433952	-0.495269519937539	-0.238151076789181	3	0	0	0	2	0	187083	195091	41574917	6573081	0.63	0.37	100	100	1	0
8	41652041	41654041	-1.20598755434574	0.912806211005689	-2.27230690684081	0.04514291757782	-1.39414163292237	61	3	0	0	2	0	264205	272213	41652039	6495959	0.573	0.427	100	100	0	0
8	43542922	43544922	-1.13207772433835	0.328806458708811	-0.194896910998606	0.377182490924757	-0.635558682522416	25	0	0	0	0	0	236532	239108	43542920	4605078	0.5865	0.4135	100	100	1	0
8	44084477	44086477	-0.591278640059128	-0.205209297495895	-0.406914178100619	0.0795347441045915	-0.0123531199365215	30	1	0	0	0	1	36473	30371	44084475	4063523	0.5435	0.4565	100	100	4	0
8	44227598	44229598	-1.54848742283027	0.120178542532302	-1.1279181035537	-1.29701317971003	-1.46323105857166	70	0	0	0	0	0	29854	29381	44227596	3920402	0.533	0.467	100	100	0	0
8	44230522	44232522	-1.54667791916779	-0.326037887531891	-1.20232286545846	-0.265997156890497	-1.42897316224662	66	0	0	0	8	2	26930	26457	44230520	3917478	0.452	0.498	100	100	0	0
8	44548193	44550193	-1.05273938334354	-0.994834200650267	-0.790135006236701	-0.995204974508444	-0.756608585658481	37	0	0	0	0	3	12489	8278	44548191	3599807	0.412	0.588	100	100	3	0
8	45576297	45578297	-0.935588012206128	0.474043774445216	-1.49994191307751	-0.512008560434741	-1.23883383346127	35	0	1	1	1	0	4210	0	45576295	2571703	0.6025	0.3975	100	100	1	0
8	45851582	45853582	-0.196489712132218	0.0294337968857105	-0.263378335412234	-0.138578258610982	0.023879141129993	0	0	0	0	2	0	18037	19618	45851580	2296418	0.563	0.437	100	100	0	0
8	48885234	48887234	0	0	0	0	0	0	0	0	0	2	0	93966	93286	48885232	172766	0.4625	0.4375	100	100	0	0
8	49180789	49182789	-0.61470891428661	1.21608512335498	-1.3228150145523	-0.254837796559029	-0.536987188774082	28	2	0	0	8	0	161279	164862	49180787	0	0.6565	0.3435	100	100	47	0
8	49779026	49781026	0	0	0	0	0	0	0	0	0	4	0	64420	64922	49779024	0	0.57	0.43	100	100	1	0
8	50219697	50221697	0	0	0	0	0	0	0	0	0	4	0	44882	44432	50219695	0	0.632	0.368	100	100	2	0
8	50847800	50849800	-0.589469136396655	0.54387019155599	-2.21567215740945	-0.20553442059979	-1.2826433862383	34	0	0	0	4	0	91964	92209	50847798	0	0.6015	0.3985	100	100	1	0
8	51342358	51344358	-1.27989738435313	0.628116963828628	-1.19112584684619	-0.490603585304172	-0.868106832342549	42	0	0	0	4	0	22211	18251	51342356	372358	0.57	0.43	100	100	0	0
8	51580282	51582282	-0.122579882124827	0.0811437479987899	0.0342407122068139	0.27532902615723	-0.0752659856175533	7	0	0	0	0	0	27332	25915	51580280	610282	0.5445	0.4555	100	100	0	0
8	52676415	52678415	-0.984258064323565	0.770930168136961	-0.9679115611319	-1.38770728414609	-1.26691516981805	33	0	0	0	1	0	39671	40162	52676413	1706415	0.5885	0.4115	100	100	2	0
8	52824490	52826490	-2.26415544867669	-1.44159560837297	-0.367399784772666	-0.632428556764205	-1.27111736504483	116	0	0	0	6	0	17187	18070	52824488	1854490	0.4375	0.5625	100	100	3	0
8	53270063	53272063	-1.03473762010347	1.71183601991732	-1.71195918017952	-1.44025737295438	-1.13631361022998	40	0	0	0	3	0	65866	63868	53270061	2300063	0.627	0.373	100	100	2	0
8	53729429	53731429	-0.665188470066519	1.10557454606411	-2.2729565632108	-0.0981012756665287	-1.11440883384147	35	0	0	0	0	11	265170	205441	53729427	2759429	0.6285	0.3715	100	100	6	0
8	55449447	55451447	-1.24922909547576	0.553518913236035	-0.826974343923497	1.01528793482622	1.18611295874298	41	4	0	0	4	0	134	2426	55449445	4479447	0.5615	0.4385	100	100	4	0
8	56264506	56266506	-1.69630708284505	-2.24386718763606	-0.412187859221758	-1.10030515212502	-1.13351214674546	45	0	0	0	0	0	20157	16936	56264504	5294506	0.353	0.647	100	100	9	0
8	56635198	56637198	-0.787768352191346	0.443859286229752	-0.762467287891017	-0.337619253512671	-0.0336842633258281	15	0	0	0	2	0	3529	7276	56635196	5665198	0.5945	0.4055	100	100	0	0
8	57562002	57564002	-0.369549150036955	0	-0.263378335412234	0.154403553575817	0.0410080892925131	0	0	0	0	1	1	127585	129039	57562000	6592002	0.5465	0.4535	100	100	0	0
8	58678660	58680660	4.65325992344867	-0.763031071058332	-1.78636394208428	0.459050202346032	-1.34835771540386	107	2	0	0	0	0	1068	1579	58678658	7708660	0.4665	0.5335	100	100	1	0
8	58739748	58741748	-0.886917960088692	0.414497267828019	-0.57284405801355	-0.0176527860295697	-0.687519160009189	25	0	0	0	1	0	45818	36511	58739746	7769748	0.5505	0.3995	100	100	1	0
8	59856882	59858882	0	0	0	0	0	0	0	0	0	0	0	34163	34967	59856880	8886882	0.5715	0.4285	100	100	0	0
8	60750238	60752238	-0.147819660014782	-0.0578061189252479	-0.148809523809524	0	-0.0752659856175533	3	0	0	0	4	0	92301	69668	60750236	9780238	0.484	0.466	100	100	1	0
8	61544543	61546543	-0.591278640059128	-0.0507727896734739	-0.446428571428571	-0.011159360331468	-0.292085919017428	1	0	0	0	0	0	19647	21687	61544541	10574543	0.382	0.618	100	100	3	0
8	61906725	61908725	-2.21729490022173	1.11347806916186	-1.99245787169516	-0.612442803417953	-1.56855274528747	46	0	0	0	3	0	82062	83043	61906723	10936725	0.58	0.42	100	100	0	0
8	62481279	62483279	-0.295639320029564	-0.061784147935417	-0.412187859221758	-0.119506250797097	-0.0862183738118126	14	0	0	0	0	0	9468	36794	62481277	11511279	0.525	0.425	100	100	0	0
8	63003928	63005928	-1.4727680891604	-0.912571631992367	-1.33401203316458	0.174894783174018	-0.84002549598577	43	2	0	0	0	0	49700	49046	63003926	12033928	0.439	0.561	100	100	1	0
8	63146174	63148174	-0.344309372147	0.0156205760856452	-0.297619047619048	0.226025650197991	-0.0219047763885187	8	0	0	0	0	0	21059	25566	63146172	12176174	0.5345	0.4655	100	100	0	0
8	63293020	63295020	-1.57553670438269	0.812183360427306	-0.950791205028493	0.120011727049045	-0.753233489174745	55	0	0	0	10	0	115176	113704	63293018	12323020	0.565	0.435	100	100	0	0
8	63692533	63694533	-0.737288796411437	0.197889239179437	-0.160656198791792	-0.0757825550035928	-0.31061559892221	39	0	0	0	1	0	11561	2634	63692531	12722533	0.5265	0.4235	100	100	1	0
8	64049129	64051129	-0.663378966404046	-0.896382023796473	-1.36297906425025	-0.865453108912246	-1.44610211040914	72	0	0	0	2	0	30042	31624	64049127	13079129	0.513	0.487	100	100	0	0
8	64052349	64054349	-1.6260162601626	0.544859887918186	-1.60858738718908	-0.391083087853328	-0.599326421455902	29	0	0	0	2	1	29607	28404	64052347	13082349	0.545	0.455	100	100	0	0
8	64252235	64254235	-0.293829816367091	-0.44303681641602	0.0684814244136278	0.0381440156277704	-0.568443621614598	5	0	0	0	1	0	29956	28579	64252233	13282235	0.3635	0.6365	100	100	1	0
8	64276756	64278756	-1.35199771069805	-0.136506511934578	-0.761817631521021	-0.772426037159503	-0.879059220536808	51	0	0	0	1	1	54477	53100	64276754	13306756	0.522	0.478	100	100	3	0
8	64855591	64857591	-0.663378966404046	0.603660514095976	-0.76709131264216	0.0260709097639349	-1.07397437754816	26	0	0	0	1	1	93525	96226	64855589	13885591	0.6045	0.3955	100	100	0	0
8	65599896	65601896	-1.32494842914562	-1.18163068130309	-1.49994191307751	-0.175303052454437	-0.762785145626742	87	0	0	0	1	3	12520	11471	65599894	14629896	0.418	0.582	100	100	0	0
8	66493004	66495004	-0.511940299064319	-0.025068394984797	-0.080328099395896	0.305560394302583	-0.0595377691972954	17	0	0	0	1	0	8091	12153	66493002	15523004	0.58	0.42	100	100	13	0
8	67462355	67464355	-0.441649476381873	-0.190898823069559	-1.3853731014748	0.112099079566628	-0.188164964043883	7	0	0	0	24	0	23475	25407	67462353	16492355	0.421	0.529	100	100	3	0
8	67664245	67666245	-0.221729490022173	0	-0.023043693594541	0.237185010529459	0.0314564328405159	2	0	0	0	0	0	61578	63295	67664243	16694245	0.51	0.49	100	100	2	0
8	69563212	69565212	-0.196489712132218	-0.00908450046014242	-0.297619047619048	0.0772017767879084	0	0	0	0	0	4	0	86777	95318	69563210	18593212	0.56	0.39	100	100	8	0
8	69881021	69883021	-1.25646711012565	0.636512929662301	-0.882309780614865	-0.301808205201584	-1.27646682627004	31	0	0	0	0	0	11430	10576	69881019	18911021	0.6225	0.3775	100	87.5	3	0
8	70966804	70968804	-1.74859614228743	0.624578842631793	-1.15096179714824	-0.793831012290072	-1.67387443200328	87	0	0	0	0	34	66160	58743	70966802	19996804	0.56	0.44	100	100	0	0
8	72464988	72466988	-1.44209980028303	-3.00617162181637	-0.784211668745567	-0.0399715066925057	-0.916692213345585	62	1	0	0	1	0	12177	14930	72464986	21494988	0.3565	0.6435	100	100	4	0
8	72469111	72471111	-1.5016268743753	-0.262508541014178	-1.01927262944212	-1.45141673328584	-1.2969708709163	49	0	0	0	2	0	16300	19053	72469109	21499111	0.513	0.487	100	100	0	0
8	73134561	73136561	-1.1573175022283	1.07315722742077	-1.23128989654413	-0.297142270568218	-2.30045509107291	42	0	0	0	3	2	67785	70059	73134559	22164561	0.5715	0.3785	100	100	2	0
8	74203725	74205725	-0.158583408604955	0.156253484888695	-0.933021192555091	1.09198423536219	2.53873957088516	43	0	1	0	2	0	1380	3878	74203723	23233725	0.561	0.439	100	100	0	0
8	74452462	74454462	3.620238533623	0.309351410580953	1.38487630542715	4.56231200171706	5.31365585381803	68	0	0	0	1	27	3311	2398	74452460	23482462	0.5745	0.4255	58.5714	25	2	0
8	74563706	74565706	-0.515559306389264	-0.0644568861766244	-0.492515958617654	-0.044637441325872	-0.46789776312479	14	0	0	0	1	3	19150	24535	74563704	23593706	0.4885	0.5115	100	100	0	0
8	77384627	77386627	-1.87117602441226	0.514249924560428	-1.09960072883802	-0.438053496495883	-1.02819046002965	45	0	0	0	4	0	113900	111459	77384625	26414627	0.5555	0.4445	100	97.3684	6	0
8	78254000	78256000	-2.60846482082369	0.360673988803288	-0.687412869616259	-0.874279501927031	-0.872882660568548	52	0	0	0	1	1	49166	45071	78253998	27284000	0.5385	0.4615	100	100	0	0
8	79223013	79225013	-0.663378966404046	-0.131911726781917	-0.687412869616259	0.1567365208925	-0.0185296799047822	21	0	0	0	0	1	10215	6925	79223011	28253013	0.5175	0.4325	100	100	0	0
8	80215203	80217203	-0.589469136396655	-0.213237134000211	-0.520833333333333	-0.179968987087804	-0.255853657950914	7	0	0	0	2	0	11557	8677	80215201	29245203	0.4965	0.5035	100	100	13	0
8	80583164	80585164	-1.00949784221352	0.840431369060275	-2.22686917602172	-1.07007378397967	-0.732729444528488	37	0	0	0	0	13	83056	81761	80583162	29613164	0.59	0.41	100	100	0	0
8	80894002	80896002	-1.55210643015521	0.440631948549337	-1.54010596277545	-0.92682959073532	-1.1273355867772	48	0	0	0	0	1	44127	38877	80894000	29924002	0.5535	0.4465	100	100	0	0
8	81453850	81455850	-1.25465760646317	0.506910622682582	-1.98061119671289	-0.413401808516264	-1.58568169344999	58	0	0	0	8	0	51429	52384	81453848	30483850	0.563	0.437	100	100	1	0
8	81605011	81607011	-0.910348234316174	0.297885711834634	-0.933670848925086	0.354863770261821	-1.01583734009313	29	0	0	0	2	0	62289	68991	81605009	30635011	0.5825	0.4175	100	100	1	0
